celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,placement,results,final_status,eliminated_week,raw_score,week_num,judge_id,score_z,partner_alpha,week_avg_score,week_total_score,judge_count,partner_hist_avg_placement,score_delta,cum_score_avg,n_competitors,relative_technical_rank,ind_Fashion,ind_Music,ind_Other,ind_Screen,ind_Sports,age_GenZ,age_Millennial,age_GenX,age_Senior,est_fan_vote_pct,est_fan_vote_rank,inference_entropy,est_certainty_score,solver_converged
Tucker Carlson,Elena Grinenko,Tv Personality,California,United States,37,3,11,Eliminated Week 1,Eliminated,1.0,5.0,1,1,-1.5,5.0,4.0,12.0,3,8.5,0.0,4.0,11,0.06060606060606061,0,0,1,0,0,0,1,0,0,0.0018293474297148941,32.0,4.503456991496199,0.10723530221128941,True
Tucker Carlson,Elena Grinenko,Tv Personality,California,United States,37,3,11,Eliminated Week 1,Eliminated,1.0,5.0,1,1,-1.5,5.0,4.0,12.0,3,8.5,0.0,4.0,11,0.06060606060606061,0,0,1,0,0,0,1,0,0,0.0018293474297148941,32.0,4.503456991496199,0.10723530221128941,True
Tucker Carlson,Elena Grinenko,Tv Personality,California,United States,37,3,11,Eliminated Week 1,Eliminated,1.0,5.0,1,1,-1.5,5.0,4.0,12.0,3,8.5,0.0,4.0,11,0.06060606060606061,0,0,1,0,0,0,1,0,0,0.0018293474297148941,32.0,4.503456991496199,0.10723530221128941,True
John Ratzenberger,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,4,6,Eliminated Week 7,Eliminated,7.0,6.0,1,1,-1.0,7.255746551724138,5.666666666666667,17.0,3,5.379310344827586,0.0,5.666666666666667,11,0.3333333333333333,0,0,0,1,0,0,0,1,0,0.014689078647843468,23.0,4.6267902719663345,0.08278572956651331,True
John Ratzenberger,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,4,6,Eliminated Week 7,Eliminated,7.0,6.0,1,1,-1.0,7.255746551724138,5.666666666666667,17.0,3,5.379310344827586,0.0,5.666666666666667,11,0.3333333333333333,0,0,0,1,0,0,0,1,0,0.014689078647843468,23.0,4.6267902719663345,0.08278572956651331,True
John Ratzenberger,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,4,6,Eliminated Week 7,Eliminated,7.0,6.0,1,1,-1.0,7.255746551724138,5.666666666666667,17.0,3,5.379310344827586,0.0,5.666666666666667,11,0.3333333333333333,0,0,0,1,0,0,0,1,0,0.014689078647843468,23.0,4.6267902719663345,0.08278572956651331,True
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,4,Eliminated Week 9,Eliminated,9.0,7.0,1,1,-0.5,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,7.0,11,0.7424242424242424,0,0,0,1,0,0,0,1,0,0.043355766107918144,11.0,4.6267902719663345,0.08278572956651331,True
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,4,Eliminated Week 9,Eliminated,9.0,7.0,1,1,-0.5,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,7.0,11,0.7424242424242424,0,0,0,1,0,0,0,1,0,0.043355766107918144,11.0,4.6267902719663345,0.08278572956651331,True
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,United States,42,4,4,Eliminated Week 9,Eliminated,9.0,7.0,1,1,-0.5,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,7.0,11,0.7424242424242424,0,0,0,1,0,0,0,1,0,0.043355766107918144,11.0,4.6267902719663345,0.08278572956651331,True
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,8,Eliminated Week 5,Eliminated,5.0,6.0,1,1,-1.0,5.0,5.333333333333333,16.0,3,8.5,0.0,5.333333333333333,11,0.24242424242424243,0,0,0,0,1,0,0,1,0,0.004878343169865924,32.0,4.6267902719663345,0.08278572956651331,True
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,8,Eliminated Week 5,Eliminated,5.0,6.0,1,1,-1.0,5.0,5.333333333333333,16.0,3,8.5,0.0,5.333333333333333,11,0.24242424242424243,0,0,0,0,1,0,0,1,0,0.004878343169865924,32.0,4.6267902719663345,0.08278572956651331,True
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,United States,44,4,8,Eliminated Week 5,Eliminated,5.0,6.0,1,1,-1.0,5.0,5.333333333333333,16.0,3,8.5,0.0,5.333333333333333,11,0.24242424242424243,0,0,0,0,1,0,0,1,0,0.004878343169865924,32.0,4.6267902719663345,0.08278572956651331,True
Laila Ali,Maksim Chmerkoskiy,Athlete,Florida,United States,29,4,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,8.178165885416666,7.666666666666667,23.0,3,4.8671875,0.0,7.666666666666667,11,0.8787878787878788,0,0,0,0,1,0,1,0,0,0.0705323875367586,5.0,4.6267902719663345,0.08278572956651331,True
Laila Ali,Maksim Chmerkoskiy,Athlete,Florida,United States,29,4,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,8.178165885416666,7.666666666666667,23.0,3,4.8671875,0.0,7.666666666666667,11,0.8787878787878788,0,0,0,0,1,0,1,0,0,0.0705323875367586,5.0,4.6267902719663345,0.08278572956651331,True
Laila Ali,Maksim Chmerkoskiy,Athlete,Florida,United States,29,4,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,8.178165885416666,7.666666666666667,23.0,3,4.8671875,0.0,7.666666666666667,11,0.8787878787878788,0,0,0,0,1,0,1,0,0,0.0705323875367586,5.0,4.6267902719663345,0.08278572956651331,True
Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,4,1,1St Place,Winner,0.0,7.0,1,1,-0.5,8.116529268292684,7.0,21.0,3,3.4146341463414633,0.0,7.0,11,0.7424242424242424,0,0,0,0,1,1,0,0,0,0.04612787149985462,8.0,4.6267902719663345,0.08278572956651331,True
Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,4,1,1St Place,Winner,0.0,7.0,1,1,-0.5,8.116529268292684,7.0,21.0,3,3.4146341463414633,0.0,7.0,11,0.7424242424242424,0,0,0,0,1,1,0,0,0,0.04612787149985462,8.0,4.6267902719663345,0.08278572956651331,True
Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,4,1,1St Place,Winner,0.0,7.0,1,1,-0.5,8.116529268292684,7.0,21.0,3,3.4146341463414633,0.0,7.0,11,0.7424242424242424,0,0,0,0,1,1,0,0,0,0.04612787149985462,8.0,4.6267902719663345,0.08278572956651331,True
Shandi Finnessey,Brian Fortuna,Beauty Pagent,Missouri,United States,28,4,10,Eliminated Week 3,Eliminated,3.0,6.0,1,1,-1.0,6.666666666666667,6.333333333333333,19.0,3,10.0,0.0,6.333333333333333,11,0.5606060606060606,0,0,1,0,0,0,1,0,0,0.017313253639298816,20.0,4.6267902719663345,0.08278572956651331,True
Shandi Finnessey,Brian Fortuna,Beauty Pagent,Missouri,United States,28,4,10,Eliminated Week 3,Eliminated,3.0,6.0,1,1,-1.0,6.666666666666667,6.333333333333333,19.0,3,10.0,0.0,6.333333333333333,11,0.5606060606060606,0,0,1,0,0,0,1,0,0,0.017313253639298816,20.0,4.6267902719663345,0.08278572956651331,True
Shandi Finnessey,Brian Fortuna,Beauty Pagent,Missouri,United States,28,4,10,Eliminated Week 3,Eliminated,3.0,6.0,1,1,-1.0,6.666666666666667,6.333333333333333,19.0,3,10.0,0.0,6.333333333333333,11,0.5606060606060606,0,0,1,0,0,0,1,0,0,0.017313253639298816,20.0,4.6267902719663345,0.08278572956651331,True
Paulina Porizkova,Alec Mazo,Model,Nan,Czechoslovakia,41,4,11,Eliminated Week 2,Eliminated,2.0,6.0,1,1,-1.0,7.289470175438597,6.333333333333333,19.0,3,6.842105263157895,0.0,6.333333333333333,11,0.5606060606060606,1,0,0,0,0,0,0,1,0,0.02221113451831556,14.0,4.6267902719663345,0.08278572956651331,True
Paulina Porizkova,Alec Mazo,Model,Nan,Czechoslovakia,41,4,11,Eliminated Week 2,Eliminated,2.0,6.0,1,1,-1.0,7.289470175438597,6.333333333333333,19.0,3,6.842105263157895,0.0,6.333333333333333,11,0.5606060606060606,1,0,0,0,0,0,0,1,0,0.02221113451831556,14.0,4.6267902719663345,0.08278572956651331,True
Paulina Porizkova,Alec Mazo,Model,Nan,Czechoslovakia,41,4,11,Eliminated Week 2,Eliminated,2.0,6.0,1,1,-1.0,7.289470175438597,6.333333333333333,19.0,3,6.842105263157895,0.0,6.333333333333333,11,0.5606060606060606,1,0,0,0,0,0,0,1,0,0.02221113451831556,14.0,4.6267902719663345,0.08278572956651331,True
Heather Mills,Jonathan Roberts,Model,Nan,England,39,4,7,Eliminated Week 6,Eliminated,6.0,6.0,1,1,-1.0,7.422617857142858,6.0,18.0,3,6.25,0.0,6.0,11,0.42424242424242425,1,0,0,0,0,0,1,0,0,0.019179706955758383,17.0,4.6267902719663345,0.08278572956651331,True
Heather Mills,Jonathan Roberts,Model,Nan,England,39,4,7,Eliminated Week 6,Eliminated,6.0,6.0,1,1,-1.0,7.422617857142858,6.0,18.0,3,6.25,0.0,6.0,11,0.42424242424242425,1,0,0,0,0,0,1,0,0,0.019179706955758383,17.0,4.6267902719663345,0.08278572956651331,True
Heather Mills,Jonathan Roberts,Model,Nan,England,39,4,7,Eliminated Week 6,Eliminated,6.0,6.0,1,1,-1.0,7.422617857142858,6.0,18.0,3,6.25,0.0,6.0,11,0.42424242424242425,1,0,0,0,0,0,1,0,0,0.019179706955758383,17.0,4.6267902719663345,0.08278572956651331,True
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,5,Eliminated Week 8,Eliminated,8.0,5.0,1,1,-1.5,7.795647632311977,4.333333333333333,13.0,3,5.26183844011142,0.0,4.333333333333333,11,0.06060606060606061,0,1,0,0,0,0,0,1,0,0.00819123516892379,29.0,4.6267902719663345,0.08278572956651331,True
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,5,Eliminated Week 8,Eliminated,8.0,5.0,1,1,-1.5,7.795647632311977,4.333333333333333,13.0,3,5.26183844011142,0.0,4.333333333333333,11,0.06060606060606061,0,1,0,0,0,0,0,1,0,0.00819123516892379,29.0,4.6267902719663345,0.08278572956651331,True
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,4,5,Eliminated Week 8,Eliminated,8.0,5.0,1,1,-1.5,7.795647632311977,4.333333333333333,13.0,3,5.26183844011142,0.0,4.333333333333333,11,0.06060606060606061,0,1,0,0,0,0,0,1,0,0.00819123516892379,29.0,4.6267902719663345,0.08278572956651331,True
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2,2Nd Place,Runnerup,0.0,8.0,1,1,0.0,7.8454829861111115,8.0,24.0,3,4.586805555555555,0.0,8.0,11,0.9696969696969697,0,1,0,0,0,0,1,0,0,0.07541444555619914,2.0,4.6267902719663345,0.08278572956651331,True
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2,2Nd Place,Runnerup,0.0,8.0,1,1,0.0,7.8454829861111115,8.0,24.0,3,4.586805555555555,0.0,8.0,11,0.9696969696969697,0,1,0,0,0,0,1,0,0,0.07541444555619914,2.0,4.6267902719663345,0.08278572956651331,True
Joey Fatone,Kym Johnson,Singer/Rapper,New York,United States,30,4,2,2Nd Place,Runnerup,0.0,8.0,1,1,0.0,7.8454829861111115,8.0,24.0,3,4.586805555555555,0.0,8.0,11,0.9696969696969697,0,1,0,0,0,0,1,0,0,0.07541444555619914,2.0,4.6267902719663345,0.08278572956651331,True
Leeza Gibbons,Tony Dovolani,Tv Personality,South Carolina,United States,50,4,9,Eliminated Week 4,Eliminated,4.0,5.0,1,1,-1.5,7.630800000000001,5.0,15.0,3,6.285714285714286,0.0,5.0,11,0.15151515151515152,0,0,1,0,0,0,0,1,0,0.01144011053259693,26.0,4.6267902719663345,0.08278572956651331,True
Leeza Gibbons,Tony Dovolani,Tv Personality,South Carolina,United States,50,4,9,Eliminated Week 4,Eliminated,4.0,5.0,1,1,-1.5,7.630800000000001,5.0,15.0,3,6.285714285714286,0.0,5.0,11,0.15151515151515152,0,0,1,0,0,0,0,1,0,0.01144011053259693,26.0,4.6267902719663345,0.08278572956651331,True
Leeza Gibbons,Tony Dovolani,Tv Personality,South Carolina,United States,50,4,9,Eliminated Week 4,Eliminated,4.0,5.0,1,1,-1.5,7.630800000000001,5.0,15.0,3,6.285714285714286,0.0,5.0,11,0.15151515151515152,0,0,1,0,0,0,0,1,0,0.01144011053259693,26.0,4.6267902719663345,0.08278572956651331,True
Cameron Mathison,Edyta Sliwinska,Actor/Actress,Nan,Canada,38,5,5,Eliminated Week 8,Eliminated,8.0,7.0,1,1,-0.5,7.255746551724138,7.0,21.0,3,5.379310344827586,0.0,7.0,12,0.4722222222222222,0,0,0,1,0,0,1,0,0,0.01603703098930471,23.0,4.858819612421523,0.060175996544243215,True
Cameron Mathison,Edyta Sliwinska,Actor/Actress,Nan,Canada,38,5,5,Eliminated Week 8,Eliminated,8.0,7.0,1,1,-0.5,7.255746551724138,7.0,21.0,3,5.379310344827586,0.0,7.0,12,0.4722222222222222,0,0,0,1,0,0,1,0,0,0.01603703098930471,23.0,4.858819612421523,0.060175996544243215,True
Cameron Mathison,Edyta Sliwinska,Actor/Actress,Nan,Canada,38,5,5,Eliminated Week 8,Eliminated,8.0,7.0,1,1,-0.5,7.255746551724138,7.0,21.0,3,5.379310344827586,0.0,7.0,12,0.4722222222222222,0,0,0,1,0,0,1,0,0,0.01603703098930471,23.0,4.858819612421523,0.060175996544243215,True
Jane Seymour,Tony Dovolani,Actor/Actress,Nan,England,56,5,6,Eliminated Week 7,Eliminated,7.0,8.0,1,1,0.0,7.630800000000001,8.0,24.0,3,6.285714285714286,0.0,8.0,12,0.7638888888888888,0,0,0,1,0,0,0,1,0,0.033950689955271424,11.5,4.858819612421523,0.060175996544243215,True
Jane Seymour,Tony Dovolani,Actor/Actress,Nan,England,56,5,6,Eliminated Week 7,Eliminated,7.0,8.0,1,1,0.0,7.630800000000001,8.0,24.0,3,6.285714285714286,0.0,8.0,12,0.7638888888888888,0,0,0,1,0,0,0,1,0,0.033950689955275504,10.0,4.858819612421523,0.060175996544243215,True
Jane Seymour,Tony Dovolani,Actor/Actress,Nan,England,56,5,6,Eliminated Week 7,Eliminated,7.0,8.0,1,1,0.0,7.630800000000001,8.0,24.0,3,6.285714285714286,0.0,8.0,12,0.7638888888888888,0,0,0,1,0,0,0,1,0,0.033950689955271424,11.5,4.858819612421523,0.060175996544243215,True
Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23,5,7,Eliminated Week 6,Eliminated,6.0,9.0,1,1,0.5,8.623093601462523,8.666666666666666,26.0,3,3.9085923217550276,0.0,8.666666666666666,12,0.9722222222222222,0,0,0,1,0,1,0,0,0,0.07532561155250711,1.5,4.858819612421523,0.060175996544243215,True
Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23,5,7,Eliminated Week 6,Eliminated,6.0,9.0,1,1,0.5,8.623093601462523,8.666666666666666,26.0,3,3.9085923217550276,0.0,8.666666666666666,12,0.9722222222222222,0,0,0,1,0,1,0,0,0,0.07532561155250303,3.0,4.858819612421523,0.060175996544243215,True
Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23,5,7,Eliminated Week 6,Eliminated,6.0,9.0,1,1,0.5,8.623093601462523,8.666666666666666,26.0,3,3.9085923217550276,0.0,8.666666666666666,12,0.9722222222222222,0,0,0,1,0,1,0,0,0,0.07532561155250711,1.5,4.858819612421523,0.060175996544243215,True
Jennie Garth,Derek Hough,Actor/Actress,Illinois,United States,35,5,4,Eliminated Week 9,Eliminated,9.0,7.0,1,1,-0.5,8.913002259887005,7.0,21.0,3,2.8625235404896423,0.0,7.0,12,0.4722222222222222,0,0,0,1,0,0,1,0,0,0.031118146423998513,13.5,4.858819612421523,0.060175996544243215,True
Jennie Garth,Derek Hough,Actor/Actress,Illinois,United States,35,5,4,Eliminated Week 9,Eliminated,9.0,7.0,1,1,-0.5,8.913002259887005,7.0,21.0,3,2.8625235404896423,0.0,7.0,12,0.4722222222222222,0,0,0,1,0,0,1,0,0,0.031118146423994436,15.0,4.858819612421523,0.060175996544243215,True
Jennie Garth,Derek Hough,Actor/Actress,Illinois,United States,35,5,4,Eliminated Week 9,Eliminated,9.0,7.0,1,1,-0.5,8.913002259887005,7.0,21.0,3,2.8625235404896423,0.0,7.0,12,0.4722222222222222,0,0,0,1,0,0,1,0,0,0.031118146423998513,13.5,4.858819612421523,0.060175996544243215,True
Floyd Mayweather Jr.,Karina Smirnoff,Athlete,Michigan,United States,30,5,9,Eliminated Week 4,Eliminated,4.0,6.0,1,1,-1.0,7.795647632311977,6.0,18.0,3,5.26183844011142,0.0,6.0,12,0.1388888888888889,0,0,0,0,1,0,1,0,0,0.010923008993530296,32.0,4.858819612421523,0.060175996544243215,True
Floyd Mayweather Jr.,Karina Smirnoff,Athlete,Michigan,United States,30,5,9,Eliminated Week 4,Eliminated,4.0,6.0,1,1,-1.0,7.795647632311977,6.0,18.0,3,5.26183844011142,0.0,6.0,12,0.1388888888888889,0,0,0,0,1,0,1,0,0,0.010923008993530296,32.0,4.858819612421523,0.060175996544243215,True
Floyd Mayweather Jr.,Karina Smirnoff,Athlete,Michigan,United States,30,5,9,Eliminated Week 4,Eliminated,4.0,6.0,1,1,-1.0,7.795647632311977,6.0,18.0,3,5.26183844011142,0.0,6.0,12,0.1388888888888889,0,0,0,0,1,0,1,0,0,0.010923008993530296,32.0,4.858819612421523,0.060175996544243215,True
Josie Maran,Alec Mazo,Model,California,United States,29,5,12,Eliminated Week 1,Eliminated,1.0,6.0,1,1,-1.0,7.289470175438597,5.333333333333333,16.0,3,6.842105263157895,0.0,5.333333333333333,12,0.05555555555555555,1,0,0,0,0,0,1,0,0,0.005980011908475265,35.5,4.858819612421523,0.060175996544243215,True
Josie Maran,Alec Mazo,Model,California,United States,29,5,12,Eliminated Week 1,Eliminated,1.0,6.0,1,1,-1.0,7.289470175438597,5.333333333333333,16.0,3,6.842105263157895,0.0,5.333333333333333,12,0.05555555555555555,1,0,0,0,0,0,1,0,0,0.005980011908475265,35.5,4.858819612421523,0.060175996544243215,True
Josie Maran,Alec Mazo,Model,California,United States,29,5,12,Eliminated Week 1,Eliminated,1.0,6.0,1,1,-1.0,7.289470175438597,5.333333333333333,16.0,3,6.842105263157895,0.0,5.333333333333333,12,0.05555555555555555,1,0,0,0,0,0,1,0,0,0.005980011908477304,34.0,4.858819612421523,0.060175996544243215,True
Albert Reed,Anna Trebunskaya,Model,Florida,United States,22,5,11,Eliminated Week 2,Eliminated,2.0,7.0,1,1,-0.5,7.198507317073171,7.0,21.0,3,6.567073170731708,0.0,7.0,12,0.4722222222222222,1,0,0,0,0,1,0,0,0,0.015674032024762204,26.0,4.858819612421523,0.060175996544243215,True
Albert Reed,Anna Trebunskaya,Model,Florida,United States,22,5,11,Eliminated Week 2,Eliminated,2.0,7.0,1,1,-0.5,7.198507317073171,7.0,21.0,3,6.567073170731708,0.0,7.0,12,0.4722222222222222,1,0,0,0,0,1,0,0,0,0.015674032024762204,26.0,4.858819612421523,0.060175996544243215,True
Albert Reed,Anna Trebunskaya,Model,Florida,United States,22,5,11,Eliminated Week 2,Eliminated,2.0,7.0,1,1,-0.5,7.198507317073171,7.0,21.0,3,6.567073170731708,0.0,7.0,12,0.4722222222222222,1,0,0,0,0,1,0,0,0,0.015674032024762204,26.0,4.858819612421523,0.060175996544243215,True
Helio Castroneves,Julianne Hough,Racing Driver,Nan,Brazil,32,5,1,1St Place,Winner,0.0,8.0,1,1,0.0,8.116529268292684,8.333333333333334,25.0,3,3.4146341463414633,0.0,8.333333333333334,12,0.8888888888888888,0,0,1,0,0,0,1,0,0,0.05035999387969685,5.5,4.858819612421523,0.060175996544243215,True
Helio Castroneves,Julianne Hough,Racing Driver,Nan,Brazil,32,5,1,1St Place,Winner,0.0,8.0,1,1,0.0,8.116529268292684,8.333333333333334,25.0,3,3.4146341463414633,0.0,8.333333333333334,12,0.8888888888888888,0,0,1,0,0,0,1,0,0,0.05035999387970092,4.0,4.858819612421523,0.060175996544243215,True
Helio Castroneves,Julianne Hough,Racing Driver,Nan,Brazil,32,5,1,1St Place,Winner,0.0,8.0,1,1,0.0,8.116529268292684,8.333333333333334,25.0,3,3.4146341463414633,0.0,8.333333333333334,12,0.8888888888888888,0,0,1,0,0,0,1,0,0,0.05035999387969685,5.5,4.858819612421523,0.060175996544243215,True
Mel B,Maksim Chmerkoskiy,Singer/Rapper,Nan,England,32,5,2,2Nd Place,Runnerup,0.0,8.0,1,1,0.0,8.178165885416666,8.0,24.0,3,4.8671875,0.0,8.0,12,0.7638888888888888,0,1,0,0,0,0,1,0,0,0.04226051688398433,8.5,4.858819612421523,0.060175996544243215,True
Mel B,Maksim Chmerkoskiy,Singer/Rapper,Nan,England,32,5,2,2Nd Place,Runnerup,0.0,8.0,1,1,0.0,8.178165885416666,8.0,24.0,3,4.8671875,0.0,8.0,12,0.7638888888888888,0,1,0,0,0,0,1,0,0,0.04226051688398433,8.5,4.858819612421523,0.060175996544243215,True
Mel B,Maksim Chmerkoskiy,Singer/Rapper,Nan,England,32,5,2,2Nd Place,Runnerup,0.0,8.0,1,1,0.0,8.178165885416666,8.0,24.0,3,4.8671875,0.0,8.0,12,0.7638888888888888,0,1,0,0,0,0,1,0,0,0.04226051688398841,7.0,4.858819612421523,0.060175996544243215,True
Wayne Newton,Cheryl Burke,Singer/Rapper,Virginia,United States,65,5,10,Eliminated Week 3,Eliminated,3.0,6.0,1,1,-1.0,7.9615851485148506,6.333333333333333,19.0,3,4.8894389438943895,0.0,6.333333333333333,12,0.2222222222222222,0,1,0,0,0,0,0,0,1,0.01425686890476565,29.5,4.858819612421523,0.060175996544243215,True
Wayne Newton,Cheryl Burke,Singer/Rapper,Virginia,United States,65,5,10,Eliminated Week 3,Eliminated,3.0,6.0,1,1,-1.0,7.9615851485148506,6.333333333333333,19.0,3,4.8894389438943895,0.0,6.333333333333333,12,0.2222222222222222,0,1,0,0,0,0,0,0,1,0.01425686890476565,29.5,4.858819612421523,0.060175996544243215,True
Wayne Newton,Cheryl Burke,Singer/Rapper,Virginia,United States,65,5,10,Eliminated Week 3,Eliminated,3.0,6.0,1,1,-1.0,7.9615851485148506,6.333333333333333,19.0,3,4.8894389438943895,0.0,6.333333333333333,12,0.2222222222222222,0,1,0,0,0,0,0,0,1,0.014256868904769729,28.0,4.858819612421523,0.060175996544243215,True
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47,5,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,7.422617857142858,7.0,21.0,3,6.25,0.0,7.0,12,0.4722222222222222,0,1,0,0,0,0,0,1,0,0.017143986845496124,20.0,4.858819612421523,0.060175996544243215,True
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47,5,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,7.422617857142858,7.0,21.0,3,6.25,0.0,7.0,12,0.4722222222222222,0,1,0,0,0,0,0,1,0,0.017143986845496124,20.0,4.858819612421523,0.060175996544243215,True
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47,5,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,7.422617857142858,7.0,21.0,3,6.25,0.0,7.0,12,0.4722222222222222,0,1,0,0,0,0,0,1,0,0.017143986845496124,20.0,4.858819612421523,0.060175996544243215,True
Mark Cuban,Kym Johnson,Tv Personality,Pennsylvania,United States,49,5,8,Eliminated Week 5,Eliminated,5.0,7.0,1,1,-0.5,7.8454829861111115,7.0,21.0,3,4.586805555555555,0.0,7.0,12,0.4722222222222222,0,0,1,0,0,0,0,1,0,0.020303434971537467,17.0,4.858819612421523,0.060175996544243215,True
Mark Cuban,Kym Johnson,Tv Personality,Pennsylvania,United States,49,5,8,Eliminated Week 5,Eliminated,5.0,7.0,1,1,-0.5,7.8454829861111115,7.0,21.0,3,4.586805555555555,0.0,7.0,12,0.4722222222222222,0,0,1,0,0,0,0,1,0,0.020303434971537467,17.0,4.858819612421523,0.060175996544243215,True
Mark Cuban,Kym Johnson,Tv Personality,Pennsylvania,United States,49,5,8,Eliminated Week 5,Eliminated,5.0,7.0,1,1,-0.5,7.8454829861111115,7.0,21.0,3,4.586805555555555,0.0,7.0,12,0.4722222222222222,0,0,1,0,0,0,0,1,0,0.020303434971537467,17.0,4.858819612421523,0.060175996544243215,True
Cristian De La Fuente,Cheryl Burke,Actor/Actress,Nan,Chile,34,6,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,7.0,12,0.5138888888888888,0,0,0,1,0,0,1,0,0,0.024435485249307196,14.0,4.673592744470604,0.09600376346528072,True
Cristian De La Fuente,Cheryl Burke,Actor/Actress,Nan,Chile,34,6,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,7.0,12,0.5138888888888888,0,0,0,1,0,0,1,0,0,0.024435485249307196,14.0,4.673592744470604,0.09600376346528072,True
Cristian De La Fuente,Cheryl Burke,Actor/Actress,Nan,Chile,34,6,3,3Rd Place,Finalist,0.0,7.0,1,1,-0.5,7.9615851485148506,7.0,21.0,3,4.8894389438943895,0.0,7.0,12,0.5138888888888888,0,0,0,1,0,0,1,0,0,0.024435485249307196,14.0,4.673592744470604,0.09600376346528072,True
Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,6,10,Eliminated Week 3,Eliminated,3.0,6.0,1,1,-1.0,7.198507317073171,6.0,18.0,3,6.567073170731708,0.0,6.0,12,0.3472222222222222,0,0,0,1,0,0,0,1,0,0.0098828927436933,26.0,4.673592744470604,0.09600376346528072,True
Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,6,10,Eliminated Week 3,Eliminated,3.0,6.0,1,1,-1.0,7.198507317073171,6.0,18.0,3,6.567073170731708,0.0,6.0,12,0.3472222222222222,0,0,0,1,0,0,0,1,0,0.0098828927436933,26.0,4.673592744470604,0.09600376346528072,True
